payment_id,user_id,event_time,plan_name,amount,method,status
pay_171622b53236,usr_1924e83c8490,2025-05-12 00:00:00,monthly_basic,9.99,card,success
pay_239604301066,usr_794dd816426b,2025-05-12 00:00:00,annual_pro,199.99,card,success
pay_53e850e926e7,usr_301dcdf35e32,2025-05-12 00:00:00,monthly_pro,19.99,card,success
pay_5c5b9614fb96,usr_6d79daab8e89,2025-05-12 00:00:00,monthly_basic,9.99,apple,success
pay_a7795f30df80,usr_c227677fa362,2025-05-12 00:00:00,monthly_pro,19.99,naver,success
pay_8f9e0915699d,usr_9346c45fb80e,2025-05-12 00:00:00,annual_basic,99.99,apple,success
pay_de5f608e835d,usr_c5e6d2092281,2025-05-12 00:00:00,monthly_basic,9.99,toss,success
pay_7ef58436ffbd,usr_5dad7a6f3219,2025-05-12 00:00:00,monthly_basic,9.99,paypal,success
pay_baa7a9d4e9a0,usr_37d5f01477f9,2025-05-12 00:00:00,monthly_basic,9.99,paypal,success
pay_04f3091a3770,usr_00fe6783bfcb,2025-05-12 00:00:00,annual_pro,199.99,paypal,success
pay_651c76798c0b,usr_dbbd63eb4ce9,2025-05-12 00:00:00,annual_basic,99.99,kakao,success
pay_70acf3288bfe,usr_606d81d2e140,2025-05-12 00:00:00,annual_pro,199.99,naver,success
pay_178d81152ef6,usr_a3f35e0e17e8,2025-05-12 00:00:00,monthly_pro,19.99,paypal,success
pay_ff3105371ebd,usr_46e0c0c7ef9b,2025-05-12 00:00:00,annual_pro,199.99,toss,success
pay_457cf6c52758,usr_f52187bb912e,2025-05-12 00:00:00,monthly_basic,9.99,apple,success
pay_04665bb0eab2,usr_1693c818de0b,2025-05-12 00:00:00,monthly_pro,19.99,naver,success
pay_58de05e87082,usr_5f0e5b78be0e,2025-05-12 00:00:00,annual_basic,99.99,kakao,success
pay_d8042a3ec9af,usr_5246767e0e49,2025-05-12 00:00:00,annual_pro,199.99,kakao,success
pay_a1e9acd52ba1,usr_ba5836d2cf7e,2025-05-12 00:00:00,annual_basic,99.99,paypal,success
pay_d1ca4d5d180a,usr_e1220470e311,2025-05-12 00:00:00,monthly_pro,19.99,apple,success
pay_00e358357633,usr_8869b2375b4f,2025-05-12 00:00:00,annual_pro,199.99,toss,success
pay_86372a4c5802,usr_40f1dd63f786,2025-05-12 00:00:00,monthly_pro,19.99,apple,success
pay_0285b42af28a,usr_f4b3109182a7,2025-05-12 00:00:00,monthly_pro,19.99,kakao,success
pay_5b504f3b672a,usr_941bd7f34a14,2025-05-12 00:00:00,annual_pro,199.99,paypal,success
pay_b5b2aef3f450,usr_e413e1bc78cb,2025-05-12 00:00:00,annual_pro,199.99,naver,success
pay_4a49f4df21b1,usr_2d94eb587b23,2025-05-12 00:00:00,monthly_basic,9.99,card,success
pay_e94c655a93fa,usr_4c440cdd29d3,2025-05-12 00:00:00,monthly_basic,9.99,naver,success
pay_358041e80044,usr_63578a2c64f5,2025-05-12 00:00:00,annual_pro,199.99,card,success
pay_027c51cefbc5,usr_8eddb16f11a1,2025-05-12 00:00:00,annual_pro,199.99,apple,success
pay_f40d1b2ef67b,usr_e44cee1a53dd,2025-05-12 00:00:00,monthly_pro,19.99,apple,success
pay_644caed6ae81,usr_eca8849bf755,2025-05-12 00:00:00,annual_basic,99.99,toss,success
pay_eb6ac3e522de,usr_b2a290cd9ec5,2025-05-12 00:00:00,monthly_basic,9.99,paypal,success
pay_0250d2585c6a,usr_2ad470aa2e87,2025-05-12 00:00:00,monthly_basic,9.99,kakao,success
pay_bc501542856d,usr_f1af4579f97d,2025-05-12 00:00:00,monthly_pro,19.99,kakao,success
pay_76636cb5585f,usr_a56d0f9c1ef4,2025-05-12 00:00:00,annual_basic,99.99,card,success
pay_42c5066973e8,usr_93a2da893b7d,2025-05-12 00:00:00,annual_basic,99.99,card,success
pay_585a6c3197e1,usr_6c5e4e6e5251,2025-05-12 00:00:00,annual_pro,199.99,paypal,success
pay_95a7c72ab10c,usr_94e050210f97,2025-05-12 00:00:00,monthly_pro,19.99,card,success
pay_ad0648a107c4,usr_e5f0f6b04d4d,2025-05-12 00:00:00,monthly_pro,19.99,naver,success
pay_520a50575ad0,usr_5ed73ae46637,2025-05-12 00:00:00,monthly_basic,9.99,naver,success
pay_7dc8d01b5c9c,usr_462b3d24099b,2025-05-12 00:00:00,annual_basic,99.99,apple,success
pay_70655a2ef76d,usr_012331b96907,2025-05-12 00:00:00,annual_pro,199.99,kakao,success
pay_d5811b5d55c1,usr_3ddfa27954b5,2025-05-12 00:00:00,annual_pro,199.99,naver,success
pay_6d0425f1b2b7,usr_4361686d8b3c,2025-05-12 00:00:00,monthly_basic,9.99,naver,success
pay_f60c8f7b80ab,usr_35958b8c120c,2025-05-12 00:00:00,annual_basic,99.99,naver,success
pay_15ba1fd60cb5,usr_07b564095788,2025-05-12 00:00:00,annual_basic,99.99,toss,success
pay_16f3753668d5,usr_06fa458f6953,2025-05-12 00:00:00,annual_basic,99.99,paypal,success
pay_a8f7da7cb277,usr_c8e458b67197,2025-05-13 00:00:00,monthly_pro,19.99,kakao,success
pay_ac91e419f18f,usr_003346fa7e27,2025-05-13 00:00:00,monthly_basic,9.99,naver,success
pay_32eb85b7b213,usr_0466175735fb,2025-05-13 00:00:00,monthly_pro,19.99,apple,success
pay_59334d1e412b,usr_456fd59f46a9,2025-05-13 00:00:00,monthly_pro,19.99,apple,success
pay_a807355a5359,usr_250024d447c4,2025-05-13 00:00:00,annual_basic,99.99,apple,success
pay_a48d61ec3f97,usr_a55c4174253d,2025-05-13 00:00:00,monthly_basic,9.99,kakao,success
pay_b07686eb50e4,usr_ac46ffec0895,2025-05-13 00:00:00,monthly_pro,19.99,toss,success
pay_863b70c1b2f4,usr_72f84ab9398b,2025-05-13 00:00:00,monthly_pro,19.99,paypal,success
pay_f6aadde0eef9,usr_66bf4f1f15b3,2025-05-13 00:00:00,monthly_basic,9.99,paypal,success
pay_afa5ad23af12,usr_2e20cdf0915c,2025-05-13 00:00:00,annual_pro,199.99,naver,success
pay_ccd1a1adb503,usr_9317173977f1,2025-05-13 00:00:00,annual_pro,199.99,toss,success
pay_11be8e105aa7,usr_acf8d241fe38,2025-05-13 00:00:00,annual_basic,99.99,card,success
pay_062304193e77,usr_30d1e01826a7,2025-05-13 00:00:00,monthly_pro,19.99,naver,success
pay_39ed6071f4d9,usr_ab1089d99f19,2025-05-13 00:00:00,monthly_basic,9.99,apple,success
pay_1000dc7488cc,usr_e840a1313d5b,2025-05-13 00:00:00,monthly_basic,9.99,naver,success
pay_48d7274706bd,usr_db4c1905fe7b,2025-05-13 00:00:00,annual_basic,99.99,card,success
pay_9c71aad4d733,usr_a6bb2ef760e8,2025-05-13 00:00:00,annual_pro,199.99,card,success
pay_08c23b5db6f1,usr_89d65c2f8047,2025-05-13 00:00:00,monthly_pro,19.99,kakao,success
pay_cde7624a05d9,usr_4549d07253a8,2025-05-13 00:00:00,annual_basic,99.99,naver,success
pay_d1cf5605b063,usr_64ab8fbb408d,2025-05-13 00:00:00,monthly_basic,9.99,toss,success
pay_3559a02938d5,usr_4f91b7aff3b9,2025-05-13 00:00:00,annual_basic,99.99,paypal,success
pay_992187943597,usr_7121370b80ca,2025-05-13 00:00:00,monthly_basic,9.99,apple,success
pay_9baf1819aa81,usr_d237334b2464,2025-05-13 00:00:00,annual_basic,99.99,naver,success
pay_df6e52ae3171,usr_576914b554cc,2025-05-13 00:00:00,monthly_pro,19.99,toss,success
pay_ab9c56a326cc,usr_6b313a4c01b3,2025-05-13 00:00:00,monthly_basic,9.99,paypal,success
pay_e6253005f011,usr_c9e511e8a110,2025-05-13 00:00:00,monthly_basic,9.99,paypal,success
pay_a0c5840d671c,usr_02938beff2f9,2025-05-13 00:00:00,monthly_pro,19.99,kakao,success
pay_1544f86fd012,usr_120291fb71d8,2025-05-13 00:00:00,monthly_pro,19.99,card,success
pay_89ad63e494ac,usr_1bc3725b4c26,2025-05-13 00:00:00,monthly_basic,9.99,toss,success
pay_77c5ca95beeb,usr_9d0a462b1e70,2025-05-13 00:00:00,annual_pro,199.99,apple,success
pay_f3b236f1c442,usr_8a19056c9b0b,2025-05-13 00:00:00,annual_basic,99.99,naver,success
pay_56f141f20190,usr_cc36c330d8a7,2025-05-13 00:00:00,monthly_basic,9.99,toss,success
pay_809ed5ba02e1,usr_34c2851dc1ea,2025-05-13 00:00:00,annual_pro,199.99,naver,success
pay_38c317b4e44a,usr_5a2403fdb500,2025-05-13 00:00:00,annual_basic,99.99,toss,success
pay_8d61b356e4f9,usr_84552994db7b,2025-05-13 00:00:00,annual_pro,199.99,naver,success
pay_3353cf9cfd35,usr_7ccdaf9d6b8e,2025-05-13 00:00:00,annual_basic,99.99,card,success
pay_d4d0b2aa902f,usr_8471c97aa089,2025-05-13 00:00:00,monthly_pro,19.99,apple,success
pay_64cb4e9a8cbd,usr_1bf166f6ba32,2025-05-13 00:00:00,annual_pro,199.99,apple,success
pay_119001579672,usr_ff514a56de31,2025-05-13 00:00:00,annual_pro,199.99,card,success
pay_192df2727e5d,usr_f79a9708f072,2025-05-13 00:00:00,monthly_pro,19.99,paypal,success
pay_4a4b394c24ef,usr_af0ea6cb4825,2025-05-13 00:00:00,annual_pro,199.99,card,success
pay_75c3731afbf6,usr_d39ca1c799cf,2025-05-13 00:00:00,monthly_pro,19.99,toss,success
pay_c096bf76d65e,usr_c5e178809408,2025-05-13 00:00:00,annual_pro,199.99,kakao,success
pay_3f5a9811b499,usr_a02334f671ac,2025-05-13 00:00:00,annual_basic,99.99,card,success
pay_b7d39224f397,usr_908c8e968658,2025-05-13 00:00:00,annual_pro,199.99,toss,success
pay_b77250bb5cee,usr_7ca7952259cb,2025-05-13 00:00:00,annual_pro,199.99,card,success
pay_47928d2f84ce,usr_3eb3de81e7c1,2025-05-13 00:00:00,monthly_pro,19.99,paypal,success
pay_f9049f13e22b,usr_549341999502,2025-05-13 00:00:00,monthly_basic,9.99,toss,success
pay_ba8e058d85e2,usr_f99d777375c2,2025-05-13 00:00:00,monthly_pro,19.99,paypal,success
pay_80baf5021810,usr_7ddaf131d93e,2025-05-13 00:00:00,annual_basic,99.99,toss,success
pay_1d9dd748ec34,usr_523e74de94cf,2025-05-13 00:00:00,monthly_basic,9.99,card,success
pay_b9c6e27e0bbf,usr_fcff9a3ccda1,2025-05-13 00:00:00,monthly_basic,9.99,card,success
pay_0651bcfb86c5,usr_60a7b6528e52,2025-05-13 00:00:00,monthly_basic,9.99,paypal,success
pay_b8fce553777e,usr_206476827a23,2025-05-14 00:00:00,monthly_pro,19.99,card,success
pay_957a93fda7d2,usr_eb6252cc0a5d,2025-05-14 00:00:00,annual_basic,99.99,kakao,success
pay_0ba44c2f0a28,usr_2a79bd392f98,2025-05-14 00:00:00,annual_basic,99.99,toss,success
pay_56f7aa036ca8,usr_e207b260858b,2025-05-14 00:00:00,monthly_basic,9.99,apple,success
pay_95fb225fdc9b,usr_699d0cf31d31,2025-05-14 00:00:00,annual_basic,99.99,kakao,success
pay_c87a6079013d,usr_c60a8f2b3a46,2025-05-14 00:00:00,monthly_basic,9.99,apple,success
pay_33aa87058f7c,usr_d000d2ea4cf9,2025-05-14 00:00:00,monthly_pro,19.99,toss,success
pay_5bbf8604aaa1,usr_25d22d58e0c8,2025-05-14 00:00:00,monthly_pro,19.99,card,success
pay_5c2a0c8533be,usr_eb99ba5e89c5,2025-05-14 00:00:00,annual_pro,199.99,card,success
pay_e04154ae14d6,usr_26d9fb287e93,2025-05-14 00:00:00,annual_pro,199.99,paypal,success
pay_0b7512a10b31,usr_50762a747cff,2025-05-14 00:00:00,monthly_pro,19.99,toss,success
pay_167328af10b4,usr_fcb2fb894b6c,2025-05-14 00:00:00,monthly_basic,9.99,card,success
pay_06840089722a,usr_24e32ada3ee5,2025-05-14 00:00:00,annual_pro,199.99,card,success
pay_80e3be9327e9,usr_58c75eba5552,2025-05-14 00:00:00,monthly_basic,9.99,apple,success
pay_972560649bac,usr_7f58c42adffe,2025-05-14 00:00:00,annual_basic,99.99,card,success
pay_377542e1b98f,usr_34d46f2961b8,2025-05-14 00:00:00,monthly_pro,19.99,paypal,success
pay_5750f34e8bbd,usr_021f493c533f,2025-05-14 00:00:00,annual_basic,99.99,naver,success
pay_8febbac09326,usr_0a6e271258e4,2025-05-14 00:00:00,annual_pro,199.99,apple,success
pay_0b4cbc36e8cc,usr_4b817e1bc1d2,2025-05-14 00:00:00,annual_pro,199.99,toss,success
pay_1c05573c6a9f,usr_a4195363b326,2025-05-14 00:00:00,annual_basic,99.99,apple,success
pay_6bf334591d01,usr_2782671db89b,2025-05-14 00:00:00,monthly_basic,9.99,card,success
pay_e20fe8ef7e76,usr_ea2fa85a95d9,2025-05-14 00:00:00,monthly_pro,19.99,naver,success
pay_9d3db616c9f8,usr_be073e3ccb82,2025-05-14 00:00:00,annual_basic,99.99,paypal,success
pay_3aa430822ad7,usr_c51efba71a01,2025-05-14 00:00:00,annual_basic,99.99,card,success
pay_3cc6624f4f5f,usr_bc507976d724,2025-05-14 00:00:00,monthly_pro,19.99,toss,success
pay_4ccf82d2ccab,usr_950ef1da9d7e,2025-05-14 00:00:00,monthly_basic,9.99,paypal,success
pay_73cb1003e33f,usr_a197c57135f6,2025-05-14 00:00:00,monthly_basic,9.99,kakao,success
pay_5e2568c3b888,usr_9a95d771b855,2025-05-14 00:00:00,monthly_basic,9.99,naver,success
pay_127081e26a51,usr_8b381716016c,2025-05-14 00:00:00,annual_pro,199.99,kakao,success
pay_c8c9ecd8a732,usr_4f671cd29a18,2025-05-14 00:00:00,monthly_pro,19.99,naver,success
pay_641de534f90f,usr_9bcff7ee23c7,2025-05-14 00:00:00,monthly_pro,19.99,kakao,success
pay_020db2872597,usr_ab413c4334a4,2025-05-14 00:00:00,monthly_basic,9.99,toss,success
pay_8ad49281b7d6,usr_69d5cefc90fb,2025-05-14 00:00:00,monthly_pro,19.99,naver,success
pay_838bf9d595a0,usr_857671a16a4f,2025-05-14 00:00:00,annual_pro,199.99,naver,success
pay_3d7a02f0a814,usr_1857014a55fd,2025-05-14 00:00:00,annual_pro,199.99,apple,success
pay_3d4e2f4fe32a,usr_3d4df6202340,2025-05-14 00:00:00,annual_pro,199.99,toss,success
pay_2890c5867c26,usr_3e70a570417c,2025-05-14 00:00:00,annual_pro,199.99,toss,success
pay_151ffdf77a8b,usr_cd8fcad52230,2025-05-14 00:00:00,annual_pro,199.99,toss,success
pay_3dde03ec6699,usr_c0687d7352f0,2025-05-14 00:00:00,annual_pro,199.99,card,success
pay_8f1a65b5bd1c,usr_1008e0f81888,2025-05-14 00:00:00,monthly_basic,9.99,kakao,success
pay_8678580ffd9f,usr_273dc436ac72,2025-05-14 00:00:00,monthly_pro,19.99,naver,success
pay_6b5addcfd761,usr_59dc6ad130fc,2025-05-14 00:00:00,annual_pro,199.99,card,success
pay_b5dbbd608cc0,usr_614e51091dfe,2025-05-15 00:00:00,annual_pro,199.99,toss,success
pay_2bace6892cfb,usr_35fddbae890e,2025-05-15 00:00:00,annual_pro,199.99,toss,success
pay_aa03196a36fd,usr_e62f4ea2b003,2025-05-15 00:00:00,monthly_basic,9.99,paypal,success
pay_6e0d6a9e6e54,usr_9639e3ff6264,2025-05-15 00:00:00,monthly_pro,19.99,paypal,success
pay_96495300bfda,usr_97063dc50e69,2025-05-15 00:00:00,monthly_pro,19.99,card,success
pay_33e6ba0cecac,usr_0a11597565c5,2025-05-15 00:00:00,monthly_pro,19.99,kakao,success
pay_d8b67e6096f3,usr_59c140f2f15d,2025-05-15 00:00:00,monthly_pro,19.99,apple,success
pay_ae5a415d7e0b,usr_fdbc048312b5,2025-05-15 00:00:00,annual_pro,199.99,toss,success
pay_cdb301eb7e41,usr_96be38069c18,2025-05-15 00:00:00,annual_basic,99.99,naver,success
pay_fae03a19c31a,usr_b9101017e777,2025-05-15 00:00:00,monthly_basic,9.99,card,success
pay_cef01e8dcd2f,usr_33e6555eb133,2025-05-15 00:00:00,annual_pro,199.99,toss,success
pay_f18867344721,usr_4edd4c9e50f7,2025-05-15 00:00:00,monthly_basic,9.99,paypal,success
pay_94129bfd685c,usr_51e8cd695d26,2025-05-15 00:00:00,monthly_pro,19.99,naver,success
pay_cf7309d3fad0,usr_42d91e2c985a,2025-05-15 00:00:00,annual_basic,99.99,toss,success
pay_538281462ba2,usr_4643ca19c502,2025-05-15 00:00:00,monthly_pro,19.99,paypal,success
pay_38d1b787aad0,usr_401ed5c6031a,2025-05-15 00:00:00,monthly_pro,19.99,apple,success
pay_90f268fcae04,usr_9f8700f8753a,2025-05-15 00:00:00,annual_basic,99.99,paypal,success
pay_5a734a58ceef,usr_f4f9c3d32cc1,2025-05-15 00:00:00,annual_pro,199.99,toss,success
pay_4983786355f6,usr_0ee79b9d5a60,2025-05-15 00:00:00,monthly_pro,19.99,apple,success
pay_43b88ef117a0,usr_e13df4017875,2025-05-15 00:00:00,annual_pro,199.99,paypal,success
pay_41dec0499b28,usr_21ef3e26fa7a,2025-05-15 00:00:00,annual_basic,99.99,toss,success
pay_4b4ccda3fbe5,usr_427024d12949,2025-05-15 00:00:00,annual_pro,199.99,toss,success
pay_1c2b7acb9b8f,usr_439afc039175,2025-05-15 00:00:00,monthly_pro,19.99,paypal,success
pay_9cd6b6f25a73,usr_bf9b0b19c333,2025-05-15 00:00:00,annual_basic,99.99,kakao,success
pay_324d94ea55ed,usr_693ba4168efa,2025-05-15 00:00:00,monthly_basic,9.99,apple,success
pay_86226c7da4bc,usr_b067e2a3f469,2025-05-15 00:00:00,annual_pro,199.99,kakao,success
pay_fdcac8d8941b,usr_f37ea2ae7cfe,2025-05-15 00:00:00,annual_pro,199.99,kakao,success
pay_1a21046d60ea,usr_653dc5d2cc1e,2025-05-15 00:00:00,annual_basic,99.99,paypal,success
pay_dd3eecac98db,usr_173c735846c4,2025-05-15 00:00:00,monthly_pro,19.99,toss,success
pay_45c881da21dc,usr_22ad1830f633,2025-05-15 00:00:00,monthly_pro,19.99,toss,success
pay_05e82838f63e,usr_fe88493f9c52,2025-05-15 00:00:00,monthly_pro,19.99,card,success
pay_d25cca2b71d1,usr_f5c9cb24c807,2025-05-15 00:00:00,annual_pro,199.99,paypal,success
pay_9955545c4e28,usr_bcd1c79d9e30,2025-05-15 00:00:00,monthly_basic,9.99,paypal,success
pay_9aaa8d7196e3,usr_0a559f93e056,2025-05-15 00:00:00,monthly_basic,9.99,card,success
pay_d6ac6944c475,usr_1ec1d384a874,2025-05-15 00:00:00,annual_basic,99.99,toss,success
pay_8da2a55a2b7b,usr_c91e54ea2d61,2025-05-15 00:00:00,annual_pro,199.99,apple,success
pay_d1e835e1fa5a,usr_4ecc70badaa0,2025-05-15 00:00:00,monthly_pro,19.99,apple,success
pay_25f3dea22f7e,usr_10c08c156325,2025-05-15 00:00:00,annual_basic,99.99,naver,success
pay_113a497a8750,usr_4b9f078af313,2025-05-15 00:00:00,monthly_pro,19.99,kakao,success
pay_da98edb282dc,usr_d3806f512e29,2025-05-15 00:00:00,monthly_pro,19.99,toss,success
pay_b355f8ba1f54,usr_fc9ff88a728b,2025-05-15 00:00:00,monthly_pro,19.99,paypal,success
pay_d58d8ca4359b,usr_5fec11292b7f,2025-05-15 00:00:00,monthly_basic,9.99,card,success
pay_c745fb563e5c,usr_31938d7f8e13,2025-05-15 00:00:00,monthly_pro,19.99,naver,success
pay_56e831503f22,usr_7e986c1bec58,2025-05-15 00:00:00,annual_pro,199.99,card,success
pay_583ff47e9b38,usr_1b8dfe0eb5c6,2025-05-15 00:00:00,monthly_pro,19.99,paypal,success
pay_52a0819172e3,usr_3a65020303a7,2025-05-15 00:00:00,annual_pro,199.99,apple,success
pay_55da42fde42d,usr_390afe0a9743,2025-05-15 00:00:00,annual_basic,99.99,naver,success
pay_46aa7b45a334,usr_6bf03265e1f5,2025-05-15 00:00:00,monthly_basic,9.99,naver,success
pay_57fb89df7cfd,usr_45a86729287d,2025-05-16 00:00:00,monthly_pro,19.99,card,success
pay_0ad6a98964df,usr_648df0f9fd9a,2025-05-16 00:00:00,monthly_pro,19.99,paypal,success
pay_fa8bc02a583b,usr_fc7ffc4130f7,2025-05-16 00:00:00,monthly_pro,19.99,card,success
pay_028f651ca2c0,usr_0cf765fb6251,2025-05-16 00:00:00,monthly_pro,19.99,toss,success
pay_0e6d73c2d948,usr_544aab66c704,2025-05-16 00:00:00,monthly_pro,19.99,apple,success
pay_7ad02da8f0cc,usr_cd7db685f93d,2025-05-16 00:00:00,monthly_basic,9.99,kakao,success
pay_e2b810d8884f,usr_4305e0c0c8eb,2025-05-16 00:00:00,monthly_pro,19.99,toss,success
pay_5caa5d87b805,usr_c06a781ffdb7,2025-05-16 00:00:00,monthly_pro,19.99,toss,success
pay_3d9460fd205a,usr_b58f8da4a72c,2025-05-16 00:00:00,annual_basic,99.99,naver,success
pay_16c7ede71211,usr_3ca24c244751,2025-05-16 00:00:00,annual_basic,99.99,naver,success
pay_76ab3cdcf712,usr_fa45c0646218,2025-05-16 00:00:00,annual_pro,199.99,apple,success
pay_805e320df3e6,usr_7ecddf1ebd5d,2025-05-16 00:00:00,monthly_basic,9.99,paypal,success
pay_12dcc156219a,usr_df5eaa4b066c,2025-05-16 00:00:00,monthly_basic,9.99,paypal,success
pay_7bb0c3aaa49b,usr_b1aa58bb4934,2025-05-16 00:00:00,monthly_basic,9.99,toss,success
pay_0adce2409744,usr_cdc23fa9852e,2025-05-16 00:00:00,monthly_basic,9.99,apple,success
pay_62ad37385c4d,usr_bbe4d73173f8,2025-05-16 00:00:00,annual_basic,99.99,card,success
pay_4e3bb468bbfd,usr_c9b5d5472e07,2025-05-16 00:00:00,annual_pro,199.99,paypal,success
pay_a41794c1e2ba,usr_31ee94097a0a,2025-05-16 00:00:00,annual_basic,99.99,kakao,success
pay_96b45f497f38,usr_a7bf5a408643,2025-05-16 00:00:00,monthly_pro,19.99,kakao,success
pay_48777ad26a76,usr_29e877664096,2025-05-16 00:00:00,monthly_pro,19.99,apple,success
pay_bb51f2f9cc16,usr_191c689dbaf1,2025-05-16 00:00:00,monthly_pro,19.99,toss,success
pay_f03ecfe31c46,usr_7a2f53dac85b,2025-05-16 00:00:00,annual_basic,99.99,naver,success
pay_7d566f9c3306,usr_1acea8016ff8,2025-05-16 00:00:00,annual_pro,199.99,paypal,success
pay_46fc65b155ce,usr_719ae36adc43,2025-05-16 00:00:00,monthly_pro,19.99,paypal,success
pay_e324f9605cf9,usr_679504e94c14,2025-05-16 00:00:00,monthly_pro,19.99,toss,success
pay_b8c348447273,usr_7356931456d0,2025-05-16 00:00:00,monthly_pro,19.99,card,success
pay_6fad990ff828,usr_3cb7c3ed1564,2025-05-16 00:00:00,annual_pro,199.99,naver,success
pay_9e7ba8dd0ca0,usr_24996fee1104,2025-05-16 00:00:00,annual_basic,99.99,paypal,success
pay_e7b600223e03,usr_ece04d846e15,2025-05-16 00:00:00,monthly_basic,9.99,apple,success
pay_5880bb49d23b,usr_2273d51f7b59,2025-05-16 00:00:00,annual_basic,99.99,paypal,success
pay_09ea436831ec,usr_482cf52fb1e4,2025-05-16 00:00:00,monthly_basic,9.99,paypal,success
pay_468e9b9ee46a,usr_47746c4b0a26,2025-05-16 00:00:00,annual_pro,199.99,paypal,success
pay_3c0774e19c93,usr_aeed670c16ee,2025-05-16 00:00:00,monthly_basic,9.99,paypal,success
pay_2fd4f1407ba6,usr_630b7b5c36b5,2025-05-16 00:00:00,annual_basic,99.99,toss,success
pay_25b6f9990b37,usr_71f728a2c775,2025-05-16 00:00:00,annual_basic,99.99,kakao,success
pay_9b39ed5b49b9,usr_4c3354a65f8d,2025-05-16 00:00:00,monthly_pro,19.99,toss,success
pay_d274b151e162,usr_50bfd7bcf7d1,2025-05-16 00:00:00,monthly_basic,9.99,paypal,success
pay_18ff2b5473b5,usr_21050b8e0a04,2025-05-17 00:00:00,monthly_basic,9.99,paypal,success
pay_0fbc9e81f2f7,usr_adec52f8626f,2025-05-17 00:00:00,monthly_basic,9.99,apple,success
pay_cba2c00bd02c,usr_9aafce0096b3,2025-05-17 00:00:00,annual_basic,99.99,naver,success
pay_6c34d5569d1f,usr_deae0e7375aa,2025-05-17 00:00:00,annual_pro,199.99,naver,success
pay_2b390c2db7b8,usr_4c8d4b1d7f18,2025-05-17 00:00:00,annual_basic,99.99,card,success
pay_17a5cbb35b05,usr_1a56661efab4,2025-05-17 00:00:00,monthly_pro,19.99,paypal,success
pay_62a80079e329,usr_882d2311bd0b,2025-05-17 00:00:00,annual_pro,199.99,naver,success
pay_477df9d202ac,usr_73c10b880114,2025-05-17 00:00:00,annual_pro,199.99,naver,success
pay_b0006749ac4f,usr_0ec8bfcec6b7,2025-05-17 00:00:00,monthly_pro,19.99,apple,success
pay_58761fa2bfc7,usr_8da2313e4fd7,2025-05-17 00:00:00,annual_pro,199.99,kakao,success
pay_c9453817d801,usr_e76db3c171e6,2025-05-17 00:00:00,monthly_basic,9.99,apple,success
pay_0e42a09a8cc1,usr_86d0d67f60c6,2025-05-17 00:00:00,monthly_pro,19.99,naver,success
pay_aed28b104b1b,usr_9818899caf97,2025-05-17 00:00:00,monthly_pro,19.99,card,success
pay_1cedd1750641,usr_b1b451871b34,2025-05-17 00:00:00,monthly_basic,9.99,apple,success
pay_6d6f20ce0dc1,usr_fa0e748f023d,2025-05-17 00:00:00,annual_basic,99.99,kakao,success
pay_9e8be0167993,usr_73550d887f74,2025-05-17 00:00:00,monthly_pro,19.99,kakao,success
pay_e4b91f3c1ecd,usr_6d78ed06d115,2025-05-17 00:00:00,annual_basic,99.99,toss,success
pay_82f3da2c0ab1,usr_12520c6bce75,2025-05-17 00:00:00,monthly_basic,9.99,toss,success
pay_3d659ca312c1,usr_9d5726e0adba,2025-05-17 00:00:00,annual_basic,99.99,naver,success
pay_860d7630dd6e,usr_02790bfc24c1,2025-05-17 00:00:00,monthly_basic,9.99,naver,success
pay_290f96cc6e97,usr_03ceeb9c0d6e,2025-05-17 00:00:00,monthly_basic,9.99,kakao,success
pay_321abcb1757c,usr_e14f7d8d4938,2025-05-17 00:00:00,monthly_basic,9.99,card,success
pay_a402abc66412,usr_2927e4123ae9,2025-05-17 00:00:00,monthly_pro,19.99,paypal,success
pay_24355285b1a3,usr_85cb85f6309b,2025-05-17 00:00:00,annual_pro,199.99,card,success
pay_18f264a755ec,usr_1761162c6755,2025-05-17 00:00:00,annual_pro,199.99,paypal,success
pay_153f437036af,usr_112c0eb34fcd,2025-05-17 00:00:00,monthly_basic,9.99,kakao,success
pay_cde81c798712,usr_135d85d87b2d,2025-05-17 00:00:00,annual_pro,199.99,apple,success
pay_d86a6df10620,usr_95223ddb29ae,2025-05-17 00:00:00,annual_basic,99.99,card,success
pay_7e49dc954051,usr_8875f1586849,2025-05-17 00:00:00,monthly_basic,9.99,kakao,success
pay_90ab1709b48d,usr_03694da70c22,2025-05-17 00:00:00,annual_basic,99.99,apple,success
pay_19d66d24494a,usr_8a90980e5f55,2025-05-17 00:00:00,annual_basic,99.99,card,success
pay_74e633d2ea72,usr_bf6556baaada,2025-05-17 00:00:00,monthly_pro,19.99,card,success
pay_43afb21c2d80,usr_9ffb50f18d97,2025-05-17 00:00:00,monthly_pro,19.99,kakao,success
pay_cd779e6b4efb,usr_84678c6780d4,2025-05-17 00:00:00,annual_pro,199.99,naver,success
pay_7519bfe93331,usr_b3a00837cdac,2025-05-17 00:00:00,monthly_pro,19.99,card,success
pay_1dd3141df180,usr_04da0952cb97,2025-05-17 00:00:00,monthly_pro,19.99,naver,success
pay_89b192ad15e2,usr_e34acc16634a,2025-05-17 00:00:00,annual_pro,199.99,naver,success
pay_451eb50ed1fa,usr_315b07685854,2025-05-17 00:00:00,annual_basic,99.99,paypal,success
